,time_bucket,time,bytes,host,latency,method,response,url,useragent
1168,2025-01-23-23-12,2025-01-23T23:12:48.749Z,4976,186.232.85.29,1802,GET,303,/usr/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1169,2025-01-23-23-12,2025-01-23T23:12:48.143Z,5030,155.223.217.101,1259,POST,304,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1170,2025-01-23-23-12,2025-01-23T23:12:47.536Z,5113,114.221.4.147,4381,POST,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1171,2025-01-23-23-12,2025-01-23T23:12:46.930Z,4983,187.60.19.184,2882,DELETE,404,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1172,2025-01-23-23-12,2025-01-23T23:12:46.323Z,5031,51.78.169.119,847,GET,403,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1173,2025-01-23-23-12,2025-01-23T23:12:45.716Z,4947,93.93.42.97,4231,GET,500,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1174,2025-01-23-23-12,2025-01-23T23:12:45.109Z,5007,137.177.250.202,2490,DELETE,403,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1175,2025-01-23-23-12,2025-01-23T23:12:44.502Z,4968,110.247.214.44,2291,PUT,304,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1176,2025-01-23-23-12,2025-01-23T23:12:43.891Z,5072,11.48.98.44,3739,DELETE,200,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1177,2025-01-23-23-12,2025-01-23T23:12:43.285Z,5020,21.195.246.188,3263,POST,304,/usr/admin/developer,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1178,2025-01-23-23-12,2025-01-23T23:12:42.677Z,5101,134.143.184.25,2832,PUT,502,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1179,2025-01-23-23-12,2025-01-23T23:12:42.071Z,5048,65.238.224.62,4335,DELETE,200,/usr/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1180,2025-01-23-23-12,2025-01-23T23:12:41.464Z,4984,9.89.233.160,2453,PUT,303,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1181,2025-01-23-23-12,2025-01-23T23:12:40.857Z,4940,111.74.220.90,1115,PUT,404,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1182,2025-01-23-23-12,2025-01-23T23:12:40.250Z,5089,70.3.102.138,3962,POST,403,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1183,2025-01-23-23-12,2025-01-23T23:12:39.644Z,5036,205.244.71.181,402,POST,403,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1184,2025-01-23-23-12,2025-01-23T23:12:39.037Z,4983,162.250.11.34,4046,DELETE,304,/usr/admin,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1185,2025-01-23-23-12,2025-01-23T23:12:38.429Z,5001,134.163.10.91,1158,PUT,502,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1186,2025-01-23-23-12,2025-01-23T23:12:37.823Z,5052,37.227.52.128,1303,GET,304,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1187,2025-01-23-23-12,2025-01-23T23:12:37.217Z,5015,21.122.40.57,4334,DELETE,500,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1188,2025-01-23-23-12,2025-01-23T23:12:36.610Z,5004,160.77.18.33,4147,POST,303,/usr/register,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1189,2025-01-23-23-12,2025-01-23T23:12:36.003Z,5036,133.166.28.65,1257,PUT,200,/usr/register,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1190,2025-01-23-23-12,2025-01-23T23:12:35.396Z,4998,133.15.227.24,4515,DELETE,502,/usr/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1191,2025-01-23-23-12,2025-01-23T23:12:34.789Z,4943,12.126.226.252,611,DELETE,404,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1192,2025-01-23-23-12,2025-01-23T23:12:34.182Z,4970,190.248.38.198,482,GET,304,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1193,2025-01-23-23-12,2025-01-23T23:12:33.575Z,5029,142.187.116.73,4642,PUT,404,/usr/register,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1194,2025-01-23-23-12,2025-01-23T23:12:32.969Z,4958,74.160.148.146,633,PUT,403,/usr/admin,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1195,2025-01-23-23-12,2025-01-23T23:12:32.364Z,4988,87.203.103.211,303,POST,500,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1196,2025-01-23-23-12,2025-01-23T23:12:31.754Z,4912,3.226.2.39,4418,DELETE,303,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1197,2025-01-23-23-12,2025-01-23T23:12:31.137Z,5003,57.43.96.219,3695,POST,304,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1198,2025-01-23-23-12,2025-01-23T23:12:30.531Z,5051,129.73.72.198,4073,GET,500,/usr/register,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1199,2025-01-23-23-12,2025-01-23T23:12:29.925Z,4892,145.167.223.182,3731,PUT,200,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1200,2025-01-23-23-12,2025-01-23T23:12:29.314Z,5038,16.115.242.249,4542,GET,502,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1201,2025-01-23-23-12,2025-01-23T23:12:28.707Z,5026,89.41.227.52,238,DELETE,502,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1202,2025-01-23-23-12,2025-01-23T23:12:28.101Z,5118,12.131.65.57,103,GET,200,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1203,2025-01-23-23-12,2025-01-23T23:12:27.493Z,4944,26.92.110.155,2050,POST,200,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1204,2025-01-23-23-12,2025-01-23T23:12:26.885Z,4943,185.136.3.254,4080,POST,304,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1205,2025-01-23-23-12,2025-01-23T23:12:26.278Z,4987,146.193.105.107,1981,GET,200,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1206,2025-01-23-23-12,2025-01-23T23:12:25.671Z,4926,183.235.84.69,1037,GET,403,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1207,2025-01-23-23-12,2025-01-23T23:12:25.065Z,4872,110.16.163.45,1507,GET,200,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1208,2025-01-23-23-12,2025-01-23T23:12:24.458Z,5018,215.127.131.227,2630,GET,200,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1209,2025-01-23-23-12,2025-01-23T23:12:23.852Z,5040,114.82.63.253,4482,GET,303,/usr/admin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1210,2025-01-23-23-12,2025-01-23T23:12:23.245Z,4986,181.148.226.122,1732,GET,502,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1211,2025-01-23-23-12,2025-01-23T23:12:22.639Z,5040,9.223.100.131,4188,PUT,500,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1212,2025-01-23-23-12,2025-01-23T23:12:22.033Z,5016,78.172.220.157,4215,DELETE,304,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1213,2025-01-23-23-12,2025-01-23T23:12:21.425Z,5009,184.0.233.171,1671,GET,304,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1214,2025-01-23-23-12,2025-01-23T23:12:20.818Z,4940,207.29.138.226,4808,GET,403,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1215,2025-01-23-23-12,2025-01-23T23:12:20.212Z,4922,145.133.224.106,3373,PUT,403,/usr/register,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1216,2025-01-23-23-12,2025-01-23T23:12:19.604Z,5050,79.54.10.200,2491,POST,403,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1217,2025-01-23-23-12,2025-01-23T23:12:18.998Z,5076,196.198.12.13,2173,DELETE,500,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1218,2025-01-23-23-12,2025-01-23T23:12:18.391Z,5041,149.243.171.104,2500,GET,500,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1219,2025-01-23-23-12,2025-01-23T23:12:17.785Z,5056,25.159.226.115,2534,DELETE,304,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1220,2025-01-23-23-12,2025-01-23T23:12:17.178Z,4875,139.56.58.86,1550,PUT,200,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1221,2025-01-23-23-12,2025-01-23T23:12:16.572Z,4977,122.136.182.124,4844,POST,404,/usr,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1222,2025-01-23-23-12,2025-01-23T23:12:15.964Z,5055,137.125.224.171,3633,POST,304,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1223,2025-01-23-23-12,2025-01-23T23:12:15.358Z,5008,200.51.75.90,2233,GET,404,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1224,2025-01-23-23-12,2025-01-23T23:12:14.752Z,5013,97.245.16.26,1258,POST,303,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1225,2025-01-23-23-12,2025-01-23T23:12:14.145Z,4965,57.159.44.143,2514,PUT,403,/usr/admin,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1226,2025-01-23-23-12,2025-01-23T23:12:13.539Z,5060,81.164.146.243,2303,POST,502,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1227,2025-01-23-23-12,2025-01-23T23:12:12.932Z,5058,149.127.176.183,2883,PUT,304,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1228,2025-01-23-23-12,2025-01-23T23:12:12.325Z,4956,140.154.114.67,3902,POST,502,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1229,2025-01-23-23-12,2025-01-23T23:12:11.718Z,4951,174.74.143.44,6,GET,304,/usr/admin/developer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1230,2025-01-23-23-12,2025-01-23T23:12:11.111Z,4957,68.185.127.150,2987,DELETE,200,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1231,2025-01-23-23-12,2025-01-23T23:12:10.495Z,5038,185.35.248.99,1691,DELETE,200,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1232,2025-01-23-23-12,2025-01-23T23:12:09.890Z,5059,69.119.10.66,4959,PUT,403,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1233,2025-01-23-23-12,2025-01-23T23:12:09.283Z,4995,174.136.32.124,3650,POST,404,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1234,2025-01-23-23-12,2025-01-23T23:12:08.676Z,5068,206.116.136.19,2127,GET,304,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1235,2025-01-23-23-12,2025-01-23T23:12:08.069Z,5022,205.239.47.218,2835,PUT,502,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1236,2025-01-23-23-12,2025-01-23T23:12:07.462Z,5005,187.19.83.115,4986,DELETE,403,/usr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1237,2025-01-23-23-12,2025-01-23T23:12:06.854Z,4933,16.153.158.161,3286,DELETE,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1238,2025-01-23-23-12,2025-01-23T23:12:06.248Z,4994,218.63.198.114,4789,GET,404,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1239,2025-01-23-23-12,2025-01-23T23:12:05.642Z,5080,169.222.15.161,4702,POST,403,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1240,2025-01-23-23-12,2025-01-23T23:12:05.034Z,4992,21.185.218.204,2646,PUT,500,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1241,2025-01-23-23-12,2025-01-23T23:12:04.427Z,5064,65.239.157.51,1025,PUT,303,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1242,2025-01-23-23-12,2025-01-23T23:12:03.820Z,4959,27.204.170.38,4694,PUT,403,/usr/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1243,2025-01-23-23-12,2025-01-23T23:12:03.214Z,5007,181.249.219.80,1404,POST,502,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1244,2025-01-23-23-12,2025-01-23T23:12:02.605Z,5073,17.253.243.241,2906,DELETE,403,/usr/admin/developer,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1245,2025-01-23-23-12,2025-01-23T23:12:01.998Z,5002,161.6.121.186,1302,PUT,304,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1246,2025-01-23-23-12,2025-01-23T23:12:01.392Z,4938,59.75.222.72,4447,POST,500,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1247,2025-01-23-23-12,2025-01-23T23:12:00.785Z,4979,108.5.144.172,3813,DELETE,502,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1248,2025-01-23-23-12,2025-01-23T23:12:00.177Z,4918,195.162.46.67,2139,DELETE,403,/usr/register,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1249,2025-01-23-23-20,2025-01-23T23:20:59.857Z,5096,2.125.196.11,4279,GET,403,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1250,2025-01-23-23-20,2025-01-23T23:20:59.251Z,5060,159.99.113.108,1465,GET,502,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1251,2025-01-23-23-20,2025-01-23T23:20:58.645Z,5043,73.169.232.7,3290,PUT,502,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1252,2025-01-23-23-20,2025-01-23T23:20:58.038Z,4955,4.34.20.43,4095,PUT,303,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1253,2025-01-23-23-20,2025-01-23T23:20:57.431Z,4996,176.250.96.224,2698,PUT,404,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1254,2025-01-23-23-20,2025-01-23T23:20:56.821Z,5069,87.78.229.110,1514,PUT,304,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1255,2025-01-23-23-20,2025-01-23T23:20:56.215Z,4949,174.71.24.75,3651,GET,404,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1256,2025-01-23-23-20,2025-01-23T23:20:55.609Z,5029,148.183.255.108,4007,GET,403,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1257,2025-01-23-23-20,2025-01-23T23:20:55.003Z,5017,78.137.81.244,4062,POST,502,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1258,2025-01-23-23-20,2025-01-23T23:20:54.396Z,4975,45.52.53.64,2378,POST,403,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1259,2025-01-23-23-20,2025-01-23T23:20:53.789Z,4961,36.124.25.38,1227,POST,502,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1260,2025-01-23-23-20,2025-01-23T23:20:53.184Z,4963,181.141.212.154,565,POST,500,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1261,2025-01-23-23-20,2025-01-23T23:20:52.576Z,4927,62.22.212.123,4546,GET,200,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1262,2025-01-23-23-20,2025-01-23T23:20:51.970Z,5042,7.60.189.151,1158,DELETE,304,/usr/register,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1263,2025-01-23-23-20,2025-01-23T23:20:51.363Z,5057,119.185.227.15,3926,DELETE,303,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1264,2025-01-23-23-20,2025-01-23T23:20:50.758Z,5021,40.54.101.164,1489,POST,500,/usr/register,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1265,2025-01-23-23-20,2025-01-23T23:20:50.152Z,4970,106.119.219.251,986,PUT,500,/usr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1266,2025-01-23-23-20,2025-01-23T23:20:49.547Z,4942,64.166.211.65,574,DELETE,304,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1267,2025-01-23-23-20,2025-01-23T23:20:48.941Z,5022,9.57.195.78,4637,GET,303,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1268,2025-01-23-23-20,2025-01-23T23:20:48.334Z,5068,219.10.206.205,1336,PUT,404,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
